S,betabeta,betamu,deviance,gamma,sd,sd2,sd3
-0.485845381,0.016349158,0.001971435,-2878.883789,0.624391328,0.202211306,0.000184547,0.084622262
-0.454524301,0.015077373,0.001982628,-2871.827612,0.60964767,0.202159341,0.000159607,0.084097615
-0.463085338,0.015051657,0.001969373,-2863.992182,0.627017726,0.201141106,0.000138925,0.091294395
-0.469181733,0.014273344,0.00196314,-2844.468761,0.623251193,0.205371583,0.000120251,0.091602624
-0.444409795,0.014434347,0.00195259,-2866.787608,0.603418201,0.202970208,0.00013051,0.083975847
-0.485913146,0.015923544,0.002003915,-2871.534908,0.608566731,0.201742195,0.000122393,0.083109007
-0.449363278,0.014425147,0.001979563,-2865.092865,0.616355864,0.203793948,0.000125379,0.083526829
-0.490461554,0.016117202,0.001969163,-2854.274684,0.612211709,0.199488071,0.000103199,0.08245602
-0.46558537,0.015211486,0.001981645,-2868.81147,0.61351034,0.20146519,0.000108712,0.077529039
-0.447411574,0.013203557,0.001963431,-2854.40721,0.608920624,0.202077821,0.000134544,0.082547503
-0.47842853,0.01617434,0.002013787,-2855.519362,0.614237108,0.203896064,0.000138602,0.089457202
-0.489631642,0.016481847,0.002041693,-2881.219467,0.614286788,0.203150531,0.000116651,0.07559075
-0.47316334,0.015205685,0.002065176,-2866.327276,0.609426974,0.203896273,0.00010692,0.079714691
-0.498818285,0.015954028,0.002115703,-2859.466971,0.609644201,0.202883553,0.000149979,0.070810099
-0.482220645,0.014745381,0.002102049,-2868.662299,0.61987434,0.201482406,0.000153988,0.070255938
-0.476281819,0.013785727,0.00213257,-2859.574176,0.611194265,0.202317711,0.000182309,0.059245538
-0.480642791,0.014428931,0.002064718,-2871.506221,0.603115859,0.201090444,0.000168488,0.056376033
-0.499845862,0.015214583,0.002041172,-2850.613991,0.625078486,0.202409173,0.000162987,0.058766554
-0.461979524,0.013338524,0.002022123,-2868.743864,0.59241787,0.200188708,0.000158802,0.067402799
-0.43413194,0.013757297,0.002045662,-2853.655067,0.6274923,0.2004169,0.000136443,0.06703034
-0.43677635,0.013310241,0.001997544,-2861.585298,0.605454401,0.200358422,0.000159195,0.051195274
-0.463368708,0.014733494,0.002001716,-2875.665542,0.614834897,0.201443176,0.000154659,0.051858369
-0.419198461,0.012216688,0.001959906,-2862.075962,0.610427025,0.201385287,0.000195513,0.086295976
-0.448324202,0.013984049,0.001944931,-2873.508849,0.603256102,0.200656309,0.000198243,0.063908635
-0.429169028,0.013136132,0.002035174,-2878.291518,0.611387184,0.20138561,0.000219148,0.067682893
-0.45054964,0.014535682,0.001954287,-2870.269346,0.621381112,0.202199813,0.000261002,0.06554482
-0.464517586,0.014260453,0.00198287,-2859.067849,0.628720905,0.201978899,0.0002431,0.068822099
-0.445124265,0.014145453,0.002055707,-2866.696387,0.620736119,0.2035373,0.000225413,0.067533382
-0.44935074,0.013682969,0.00207813,-2864.82344,0.62746512,0.203299495,0.000231023,0.063423364
-0.456575913,0.013877707,0.002154976,-2860.350576,0.600774546,0.202421401,0.000225377,0.062499639
-0.437114833,0.012284557,0.002099834,-2868.470604,0.599213258,0.19893025,0.000222268,0.062870156
-0.457316912,0.013859467,0.002127008,-2865.843232,0.629247865,0.199752663,0.000159437,0.063959482
-0.486254082,0.016281952,0.002187089,-2868.592702,0.608107553,0.200609323,0.000157362,0.069836341
-0.454766027,0.013610574,0.002172086,-2866.674858,0.611674224,0.201437009,0.000157091,0.069345804
-0.483203894,0.015248355,0.002128879,-2862.263866,0.609904194,0.200807456,0.000158513,0.06840581
-0.500741111,0.015317305,0.002068698,-2878.328285,0.613319155,0.202774998,0.000152876,0.095735046
-0.495982983,0.015222001,0.002074838,-2887.094205,0.614317934,0.20308397,0.000164279,0.07202116
-0.479964911,0.014730988,0.002145386,-2865.068893,0.610478468,0.202815029,0.000193124,0.070002753
-0.435512303,0.01308825,0.002070401,-2868.100183,0.621109885,0.200516579,0.000173483,0.080721731
-0.453360536,0.013168373,0.00210959,-2860.899395,0.626532791,0.198786228,0.000143674,0.072574878
-0.45859254,0.014032299,0.00212171,-2862.674338,0.616338338,0.197984325,0.000136363,0.064445668
-0.512684079,0.016466797,0.002150351,-2873.171405,0.613751147,0.200627057,0.000135943,0.064130954
-0.477942537,0.013665072,0.0021035,-2866.932892,0.617654477,0.200598295,0.000122387,0.065822792
-0.468344802,0.014313206,0.002116335,-2871.809461,0.61516655,0.201367632,0.000134117,0.055198149
-0.46038222,0.01486048,0.002036761,-2860.401981,0.607329832,0.201955893,0.000134902,0.053421546
-0.49508682,0.014906136,0.002052098,-2853.064635,0.607907905,0.201862061,0.000141187,0.055686702
-0.45995584,0.014129312,0.002105734,-2868.286031,0.615285066,0.199736345,0.000141204,0.050808143
-0.485707746,0.01612215,0.002051332,-2851.842768,0.625994141,0.203120976,0.000197029,0.054088036
-0.496108461,0.016711114,0.002033742,-2865.94726,0.617044607,0.204384004,0.000196116,0.065895397
-0.466034729,0.013695628,0.002024724,-2870.19314,0.61591769,0.202995217,0.000186908,0.079550111
-0.516241663,0.017270821,0.002055081,-2862.335361,0.622445854,0.202318575,0.000200422,0.069895015
-0.474049476,0.014795231,0.001985875,-2876.207703,0.618634445,0.20106044,0.000200764,0.053328925
-0.497880741,0.015904324,0.002047943,-2876.332706,0.610069378,0.200797005,0.000218362,0.059267956
-0.467395821,0.014271009,0.002000327,-2879.595615,0.597027679,0.200329449,0.000216219,0.072045466
-0.512277315,0.016283679,0.002024073,-2875.310125,0.622665156,0.200336451,0.000170324,0.079269913
-0.46097463,0.013575647,0.002022482,-2872.847685,0.622255021,0.200637563,0.000216833,0.060477645
-0.49516705,0.016671147,0.001994573,-2890.042547,0.605525706,0.200734494,0.000247643,0.063772789
-0.460224442,0.0152093,0.001974778,-2880.472154,0.609564774,0.200518765,0.000250957,0.0634787
-0.470568343,0.015591352,0.001964826,-2881.406673,0.604819101,0.200675927,0.000213531,0.076646256
-0.475983127,0.015956517,0.002037714,-2859.409059,0.624932971,0.202706616,0.000187962,0.059347164
-0.450360455,0.01405349,0.002008256,-2845.056799,0.61580637,0.19985934,0.000200882,0.067279347
-0.427348677,0.014181192,0.002066399,-2875.326913,0.612032936,0.201949882,0.000179372,0.060297379
-0.442371644,0.013919367,0.001966716,-2862.858544,0.623720241,0.202531006,0.000221828,0.052611261
-0.47761776,0.01446892,0.002017656,-2871.375555,0.619687525,0.201485802,0.000237593,0.060651435
-0.480647191,0.015246116,0.00202005,-2847.159359,0.614406177,0.202200921,0.000171463,0.055946799
-0.493876711,0.015845069,0.002084361,-2863.005511,0.613151456,0.200853311,0.000209147,0.065177546
-0.449369554,0.013893421,0.002016465,-2864.365607,0.60489797,0.200770171,0.000190712,0.062915985
-0.461982072,0.014836079,0.002058138,-2864.14362,0.617046229,0.199330798,0.000190109,0.064053291
-0.476916698,0.014577454,0.002099084,-2859.406323,0.606813042,0.20307445,0.00021575,0.0748595
-0.511513704,0.01544227,0.002121042,-2887.037186,0.616239436,0.199889533,0.000154488,0.069477548
-0.533910973,0.016348057,0.002172146,-2867.624406,0.626755333,0.20389119,0.000166759,0.070851415
-0.510905874,0.015038624,0.00223859,-2859.748142,0.610195323,0.200527305,0.000217535,0.067710403
-0.474838055,0.013088392,0.002240809,-2868.60232,0.614409568,0.202009637,0.000232908,0.088438434
-0.484441716,0.015400851,0.002173393,-2877.610226,0.623184074,0.202783899,0.000241995,0.081284382
-0.49617429,0.014679797,0.002117551,-2872.291487,0.60904505,0.200263545,0.000173346,0.065875959
-0.519056186,0.017351035,0.002193201,-2873.758144,0.618060592,0.201339669,0.00017845,0.068288035
-0.469623228,0.014207983,0.002191679,-2867.501042,0.627722435,0.202865721,0.000196052,0.05229728
-0.481340403,0.014658563,0.002129855,-2864.834316,0.619769559,0.202167785,0.000154628,0.055080597
-0.461517042,0.013855124,0.002084474,-2845.755238,0.61688372,0.201124794,0.00021016,0.047105451
-0.448110224,0.01375849,0.001970913,-2863.719685,0.616583225,0.199892589,0.00022568,0.055420475
-0.446494856,0.013758193,0.00196466,-2849.636695,0.618396225,0.201198772,0.000217038,0.06160864
-0.458725688,0.015063515,0.002103511,-2859.367898,0.628561242,0.203022963,0.000242572,0.064624937
-0.469741314,0.014387569,0.002114101,-2869.844676,0.597275915,0.202801787,0.000181237,0.059943346
-0.476834166,0.013874766,0.002108228,-2875.200816,0.619193367,0.20067408,0.000171864,0.06125064
-0.467357657,0.013368948,0.002082657,-2853.017488,0.620832613,0.204199766,0.000171494,0.062344758
-0.461433838,0.012876852,0.002036629,-2864.013457,0.605999151,0.203314711,0.000180408,0.07477518
-0.431375118,0.013088921,0.001983048,-2870.279726,0.613542139,0.204404954,0.000173449,0.096665565
-0.422409203,0.012001233,0.001971777,-2870.933003,0.62626072,0.203918245,0.000171421,0.078530887
-0.428296989,0.014471912,0.001980857,-2860.55057,0.615744178,0.203672379,0.00024053,0.085785398
-0.488488495,0.016070688,0.001935875,-2868.612824,0.620065724,0.203067002,0.000183806,0.078196524
-0.478380719,0.016224805,0.002000037,-2860.204141,0.607057922,0.2028366,0.00016379,0.069099697
-0.434396174,0.012309582,0.001989309,-2844.542846,0.615794719,0.203314768,0.00014797,0.069783914
-0.450625052,0.015145461,0.002005346,-2872.564559,0.608662046,0.200927592,0.000122762,0.090288255
-0.443887909,0.01366381,0.00200016,-2853.698224,0.631006437,0.202369357,0.000120554,0.067208651
-0.4690087,0.014598552,0.002047286,-2861.052432,0.624495881,0.201843469,0.000100363,0.083006318
-0.519400888,0.016871663,0.00211128,-2874.118358,0.600500988,0.202072183,0.000150866,0.058702448
-0.495595939,0.015713997,0.002164013,-2884.604943,0.616895989,0.202039189,0.000115606,0.071781168
-0.415371334,0.011670784,0.002170202,-2872.075986,0.611468754,0.203433157,0.000121537,0.094275762
-0.508144807,0.015953703,0.002145703,-2861.947771,0.609352104,0.20150073,0.000159816,0.072616028
-0.498958637,0.014439493,0.002164975,-2863.391552,0.605123126,0.201906633,0.000153406,0.067449901
-0.50023409,0.015182987,0.00212243,-2866.247219,0.624069548,0.203061847,0.000146036,0.074229349
-0.492775047,0.014917822,0.002143965,-2870.141165,0.611487789,0.202195473,0.000143641,0.073155555
-0.510159039,0.016151356,0.002136035,-2866.045926,0.619811342,0.199207509,0.00014851,0.061269647
-0.454892941,0.012870771,0.002104549,-2872.254756,0.611254042,0.200640322,0.000116572,0.060495128
-0.484192902,0.014737227,0.002090634,-2855.337538,0.62846363,0.202726149,0.000129001,0.066802978
-0.526952435,0.017812013,0.002059693,-2849.993367,0.618992832,0.201816014,0.000127517,0.059416598
-0.485033035,0.015635634,0.002073388,-2868.940705,0.60548572,0.19867415,0.000112104,0.069948728
-0.474525653,0.014943496,0.002070969,-2858.654171,0.612893407,0.203503748,9.55E-05,0.053513692
-0.499812098,0.015921816,0.002088749,-2854.627155,0.630369141,0.199548157,0.000101425,0.072622854
-0.485464839,0.014910459,0.002116146,-2849.182767,0.606731111,0.201745317,0.00010241,0.067543823
-0.441568813,0.013613805,0.002109891,-2863.376413,0.618302408,0.201715097,9.73E-05,0.067883704
-0.475266788,0.01330023,0.002137702,-2862.670955,0.59949245,0.201546213,0.000106665,0.079674576
-0.47285717,0.01421807,0.002162807,-2870.176759,0.614305049,0.202995218,0.000112238,0.069679208
-0.468416097,0.012725955,0.002136336,-2860.470274,0.619606952,0.200294614,8.95E-05,0.066506734
-0.463610522,0.013489157,0.002112198,-2859.053438,0.628238943,0.200910964,8.88E-05,0.06749364
-0.424374525,0.012497396,0.002077146,-2849.806405,0.614111474,0.20284695,6.85E-05,0.061410924
-0.435879589,0.013878037,0.002114832,-2871.91098,0.616822025,0.201998278,6.68E-05,0.063671047
-0.492691886,0.015065024,0.002102391,-2855.498822,0.627944303,0.203574717,5.63E-05,0.071934126
-0.453019919,0.014295308,0.002095888,-2870.863192,0.614136387,0.201962548,4.32E-05,0.069957854
-0.468087598,0.015717773,0.002100491,-2862.894106,0.610093599,0.201860599,3.21E-05,0.064913264
-0.455676674,0.013462162,0.002104736,-2856.305557,0.599491271,0.204045095,3.72E-05,0.078635116
-0.495047449,0.014779741,0.002102439,-2870.197979,0.605665724,0.203866612,6.13E-05,0.077533989
-0.467007464,0.014120454,0.002090688,-2860.149484,0.608443412,0.202040759,6.59E-05,0.074788226
-0.453577597,0.014414553,0.00211458,-2869.877073,0.614414109,0.202124339,6.29E-05,0.060615111
-0.459506923,0.013778819,0.002089462,-2877.616145,0.612393067,0.200482952,5.99E-05,0.081875221
-0.496637289,0.015390751,0.00208853,-2863.42487,0.60140794,0.200550869,6.05E-05,0.083017641
-0.490638666,0.015673314,0.002078546,-2878.466849,0.603988519,0.200781625,4.83E-05,0.089813416
-0.479186165,0.01646414,0.002078055,-2863.947775,0.604672279,0.201890984,5.78E-05,0.079920637
-0.482596789,0.016028627,0.002066081,-2868.479987,0.620053692,0.201052757,5.92E-05,0.066243443
-0.47016866,0.013839118,0.002087033,-2873.149183,0.618213413,0.202429923,5.72E-05,0.069790072
-0.465998947,0.014812441,0.002090501,-2875.998264,0.618019051,0.200703496,5.97E-05,0.078491734
-0.469772295,0.014396394,0.002112686,-2854.241613,0.621828034,0.201589901,7.11E-05,0.077817042
-0.449257762,0.013619624,0.002111842,-2874.257207,0.620547774,0.201321375,0.000124462,0.067132509
-0.499218642,0.015579736,0.002143472,-2879.331665,0.624358242,0.201447851,0.000124191,0.069680501
-0.490703379,0.014815121,0.002144774,-2853.928013,0.608498328,0.204247321,0.000132606,0.067816736
-0.471125092,0.013535586,0.002130308,-2856.239267,0.625771692,0.203233778,0.000178827,0.066809345
-0.486871402,0.014545426,0.002099518,-2859.721139,0.626222537,0.200202741,0.000160097,0.075461105
-0.490942032,0.014782865,0.002036512,-2869.457473,0.625062308,0.200192936,0.000193451,0.064543551
-0.455209596,0.013355279,0.002083929,-2872.381484,0.622457816,0.202212559,0.00017204,0.067928654
-0.498809094,0.016594062,0.002065532,-2852.219092,0.625965638,0.203571802,0.000153369,0.064564768
-0.490491453,0.01549165,0.002105944,-2880.981839,0.609552403,0.202571342,0.000185628,0.071565517
-0.484935041,0.015925615,0.002058338,-2878.84743,0.618148979,0.201212559,0.000166709,0.081272206
-0.4511375,0.012379874,0.002078177,-2864.228698,0.62187628,0.202114073,0.000114864,0.074445463
-0.479469355,0.015102917,0.002101359,-2856.889323,0.623409609,0.201539765,0.000106352,0.084861284
-0.445842819,0.011275495,0.002105266,-2868.960354,0.616076898,0.201084912,0.000106445,0.086133414
-0.424993967,0.012194895,0.002136814,-2853.793952,0.614485494,0.201967101,0.000115561,0.082097325
-0.479435036,0.013685072,0.002146139,-2872.458979,0.610857307,0.201461512,8.70E-05,0.058552002
-0.526387061,0.016405067,0.002130139,-2863.826059,0.61187195,0.199211467,9.57E-05,0.059625092
-0.477980488,0.015273029,0.00214917,-2876.142332,0.617455424,0.199630383,0.000115636,0.061389319
-0.489694209,0.014830931,0.00215195,-2858.84182,0.611212406,0.200156025,0.000164222,0.06210393
-0.47474973,0.014290482,0.002133826,-2871.05904,0.617989266,0.198736094,0.00014736,0.059445427
-0.512054961,0.01554798,0.002091638,-2843.535345,0.62454911,0.197946742,0.000166363,0.062142138
-0.522414416,0.017230452,0.00214826,-2858.358208,0.611411581,0.201225615,0.000186329,0.054257851
-0.515453643,0.016694281,0.002249433,-2871.161401,0.620526987,0.201513442,0.000194446,0.057085473
-0.502601113,0.015842685,0.002238526,-2845.124781,0.622560337,0.204508939,0.000188251,0.063834454
-0.528341969,0.016712383,0.002217605,-2884.028269,0.601075648,0.202669468,0.000205896,0.056670774
-0.46944586,0.013505038,0.002207509,-2863.115724,0.620837141,0.201466341,0.000289931,0.060008275
-0.492452905,0.014509114,0.002242488,-2872.393252,0.615729433,0.198920488,0.000335039,0.063525987
-0.493499043,0.015615831,0.002224952,-2873.762676,0.613945712,0.202109633,0.000354475,0.067961067
-0.453175509,0.013420349,0.002011916,-2869.187871,0.613504014,0.20240237,0.000479894,0.077747023
-0.487066158,0.016775347,0.002110023,-2867.442145,0.604178581,0.200409494,0.0004473,0.082703394
-0.500946875,0.016377707,0.001981308,-2877.524098,0.606687657,0.20163818,0.000405474,0.07737843
-0.474929575,0.014130148,0.002071796,-2862.541031,0.611520458,0.19870841,0.000471735,0.094434512
-0.504764006,0.017059555,0.002090965,-2874.195926,0.617936327,0.202589077,0.000405821,0.086293615
-0.530545731,0.01740144,0.002029377,-2877.492406,0.599705573,0.201135724,0.000408698,0.081568014
-0.442390124,0.01341755,0.002114521,-2889.422497,0.608451204,0.200425991,0.00034084,0.074539173
-0.502130782,0.01462363,0.002138172,-2871.263516,0.616799475,0.2029908,0.000355207,0.07585182
-0.490821605,0.014910188,0.002130567,-2867.18873,0.619957021,0.204961609,0.000338144,0.076921912
-0.491883575,0.015747501,0.00218735,-2870.918471,0.609877282,0.199917139,0.000348612,0.078207389
-0.498458799,0.016221365,0.002087627,-2875.758911,0.609013182,0.201947457,0.000335318,0.059844897
-0.489350965,0.014886717,0.002114197,-2854.078841,0.622320885,0.202039679,0.000201612,0.062650413
-0.484375676,0.014059821,0.002221387,-2859.977911,0.609423497,0.202327197,0.00014523,0.056333493
-0.485461958,0.01501107,0.002251768,-2865.533998,0.60997878,0.200697258,0.00014072,0.053043248
-0.50868032,0.015721643,0.002135755,-2864.491259,0.606787036,0.201885779,0.000146721,0.049691245
-0.510381926,0.015453742,0.002093814,-2860.380217,0.612094841,0.202398037,0.000135472,0.062788543
-0.487474203,0.015754797,0.002124351,-2845.085348,0.623164214,0.200073221,0.000141801,0.056085034
-0.468032017,0.013880129,0.002040995,-2852.042814,0.623658263,0.200922333,0.000149417,0.051532153
-0.447299268,0.012934684,0.002090077,-2864.57302,0.612984516,0.198760577,0.000168606,0.059133981
-0.459169013,0.013755592,0.002010899,-2865.987677,0.621855324,0.20235755,0.000147656,0.057583208
-0.400275857,0.012260562,0.002064093,-2854.037181,0.612579331,0.20287243,0.000140957,0.075643035
-0.437678678,0.013994761,0.002044372,-2858.165832,0.615324464,0.199408098,0.000174006,0.052327675
-0.482022,0.014958466,0.002062063,-2861.162563,0.611939787,0.20326505,0.000175252,0.058137963
-0.479863915,0.014923361,0.00204899,-2865.380017,0.615704384,0.199833009,0.000182245,0.061996652
-0.444347261,0.012661628,0.002037467,-2885.616244,0.615728231,0.202839093,0.000175502,0.06181754
-0.455649869,0.014609044,0.002049191,-2849.954684,0.604662748,0.203325305,0.000132518,0.081497144
-0.439158878,0.01357505,0.002066306,-2869.97115,0.614389914,0.203410441,0.000134061,0.076579886
-0.460915403,0.014346824,0.002102389,-2846.37886,0.633800252,0.200915919,0.000106375,0.064500922
-0.452340635,0.013986721,0.002086954,-2871.37802,0.634544792,0.201471693,0.000106923,0.059699226
-0.465070509,0.01360982,0.002096681,-2856.381433,0.614159793,0.201551317,0.000127629,0.065099925
